id,cuisine
40265,italian
13155,thai
28097,irish
32076,moroccan
36969,vietnamese
13698,greek
38513,southern_us
15605,greek
47688,british
22326,italian
43488,italian
10245,mexican
16145,thai
9985,mexican
37746,cajun_creole
41400,british
26614,indian
5327,chinese
13015,moroccan
13811,japanese
10180,mexican
8164,greek
47951,southern_us
42025,cajun_creole
10865,british
16815,greek
1025,korean
42784,cajun_creole
18319,irish
34353,french
44922,mexican
16240,italian
29745,cajun_creole
2336,cajun_creole
17294,korean
1449,moroccan
30410,spanish
43341,mexican
39594,filipino
8543,chinese
27176,filipino
36562,mexican
23285,cajun_creole
26787,mexican
6506,japanese
8552,greek
46196,spanish
22828,cajun_creole
43621,southern_us
47602,greek
14329,irish
2924,mexican
5741,mexican
10485,russian
12878,british
21771,mexican
21059,british
4148,british
21537,southern_us
45452,japanese
15489,southern_us
46585,french
18791,southern_us
40072,cajun_creole
17587,thai
7758,chinese
2853,british
18218,indian
21720,indian
20872,filipino
22022,vietnamese
17887,french
11422,french
28294,italian
17435,greek
43716,spanish
40489,japanese
32770,vietnamese
16078,greek
46460,british
12472,southern_us
14100,chinese
14120,chinese
40951,southern_us
30897,thai
16708,moroccan
13341,indian
49029,spanish
14064,japanese
1668,indian
28769,filipino
7239,mexican
25963,chinese
34427,japanese
6520,moroccan
10300,moroccan
1232,moroccan
42870,korean
33802,italian
46501,cajun_creole
32949,greek
4085,moroccan
30682,british
47315,french
28249,japanese
1084,spanish
25559,british
30714,moroccan
13272,vietnamese
6781,indian
43462,moroccan
8440,greek
23799,thai
42977,moroccan
20214,korean
19527,irish
27604,italian
15134,mexican
21241,indian
3240,filipino
19794,british
37385,chinese
5783,italian
30232,greek
26019,southern_us
48921,mexican
20762,french
30226,chinese
4783,italian
45445,vietnamese
35042,indian
33632,irish
38332,spanish
32651,korean
19338,chinese
28320,mexican
1488,chinese
33940,greek
2539,greek
29026,greek
25889,mexican
23589,filipino
12933,indian
29127,southern_us
3207,chinese
45732,chinese
47696,greek
30481,british
45419,thai
11406,indian
42319,spanish
35370,moroccan
42436,chinese
27895,spanish
1645,chinese
8787,indian
7461,vietnamese
29368,british
29881,vietnamese
32040,italian
7843,irish
6254,thai
7747,british
36361,greek
31378,japanese
27634,moroccan
48903,vietnamese
46841,korean
47660,cajun_creole
37772,italian
18485,moroccan
36815,mexican
45159,british
30140,filipino
5126,russian
15363,japanese
169,indian
14652,british
42988,italian
26067,mexican
22917,irish
18652,filipino
42035,korean
39445,french
41203,greek
27623,spanish
142,mexican
27341,japanese
41923,mexican
49169,japanese
16288,brazilian
9043,italian
49711,british
21753,korean
40211,mexican
48168,irish
29426,mexican
45945,italian
33165,spanish
40521,japanese
21437,greek
47064,korean
47807,british
32414,russian
11265,british
27139,southern_us
39830,vietnamese
36628,moroccan
42118,korean
5928,vietnamese
37463,filipino
36066,greek
16508,mexican
11464,british
17321,jamaican
5914,chinese
19438,vietnamese
47580,italian
29886,cajun_creole
35229,mexican
39538,italian
10650,greek
48346,korean
44205,french
877,indian
40408,greek
4172,korean
1663,southern_us
29813,french
3292,mexican
6288,british
37606,chinese
26786,korean
2040,korean
38025,british
10171,irish
24997,greek
21397,italian
1217,filipino
38381,mexican
1409,cajun_creole
15901,russian
42619,mexican
38670,greek
13511,irish
45294,moroccan
41236,mexican
33370,japanese
9032,italian
26182,mexican
21629,chinese
19518,mexican
11588,vietnamese
3716,indian
47711,korean
47286,spanish
28877,chinese
40039,japanese
9224,chinese
24373,greek
45305,irish
30758,southern_us
48652,greek
24586,irish
26338,british
1670,irish
37582,southern_us
48132,greek
46066,spanish
34164,russian
66,mexican
11006,thai
28726,filipino
13320,mexican
6574,korean
21779,korean
42114,filipino
12197,italian
35257,french
37169,greek
42169,korean
16124,mexican
6352,chinese
47452,british
7839,filipino
5569,cajun_creole
30849,thai
25544,irish
4887,british
11538,korean
35958,british
31577,irish
12233,moroccan
43454,cajun_creole
26373,filipino
43145,greek
5308,greek
23614,chinese
36948,korean
12315,korean
30020,greek
19231,mexican
38534,greek
45750,french
48778,thai
20026,mexican
22978,spanish
26662,japanese
46218,irish
39341,southern_us
38395,british
18871,british
12468,japanese
13360,chinese
22233,british
30352,southern_us
13345,french
6330,indian
12867,greek
35225,mexican
33826,thai
36993,mexican
44847,korean
10197,italian
28737,chinese
25095,indian
14063,italian
811,korean
20335,cajun_creole
30826,thai
4452,russian
30862,spanish
10282,mexican
47567,greek
16553,irish
5045,french
47528,brazilian
3979,british
17254,italian
6293,french
42706,irish
47432,indian
45496,irish
25936,moroccan
46258,moroccan
36625,british
4642,french
35698,southern_us
19996,korean
10388,thai
36298,british
43253,jamaican
1089,moroccan
47,indian
257,filipino
16979,vietnamese
31697,indian
49012,cajun_creole
7592,mexican
44884,british
41859,irish
9969,filipino
45041,indian
48098,british
27238,british
4466,greek
11350,italian
30506,british
439,korean
4342,chinese
47474,french
25254,thai
18255,british
9547,chinese
3889,irish
26976,spanish
19218,indian
31837,italian
27254,moroccan
26282,british
5443,vietnamese
11516,vietnamese
23265,british
49204,moroccan
14502,mexican
22711,jamaican
27402,greek
4743,southern_us
13632,greek
46530,italian
12173,southern_us
44493,korean
14241,thai
3151,korean
17375,greek
26969,korean
42219,filipino
49466,moroccan
7994,southern_us
16972,indian
44688,chinese
25657,french
40806,vietnamese
10201,southern_us
47124,french
24523,southern_us
34597,vietnamese
32015,vietnamese
46696,korean
49239,mexican
28501,brazilian
37207,chinese
38224,korean
18565,irish
46164,cajun_creole
4052,irish
28544,greek
10961,japanese
15916,filipino
36744,mexican
41984,french
48278,thai
25010,mexican
21242,japanese
30310,cajun_creole
23801,brazilian
29614,mexican
34667,british
48159,mexican
20747,filipino
44625,italian
7173,russian
16676,moroccan
3667,mexican
36594,indian
26511,spanish
19351,british
48982,southern_us
27934,irish
22595,mexican
7256,russian
4306,southern_us
41919,spanish
23236,spanish
7329,thai
38382,thai
42257,chinese
17600,greek
40730,cajun_creole
1192,british
37189,vietnamese
2913,vietnamese
7118,italian
42223,mexican
25690,chinese
8267,thai
35989,indian
774,french
23158,thai
12071,japanese
26537,british
49537,irish
19990,irish
27876,thai
20823,thai
31393,british
23239,indian
21141,british
43585,irish
30493,chinese
42985,spanish
31089,greek
46974,mexican
40018,korean
28153,french
10967,korean
14240,indian
24871,southern_us
16258,greek
28001,irish
49299,southern_us
47808,southern_us
37960,french
34733,vietnamese
48741,jamaican
10230,southern_us
46275,italian
17152,british
36201,greek
16907,southern_us
3244,british
11434,russian
22402,vietnamese
26624,mexican
21558,southern_us
4847,italian
17174,british
21995,greek
27335,filipino
14696,mexican
48923,filipino
32508,mexican
36585,italian
15904,korean
19319,french
17017,greek
35561,japanese
45518,filipino
6489,chinese
14423,korean
26068,indian
32687,british
18684,moroccan
25918,filipino
35353,brazilian
37689,vietnamese
32830,french
6984,british
29526,moroccan
42546,japanese
30742,indian
38469,spanish
6678,filipino
17413,mexican
20110,brazilian
43229,cajun_creole
27133,filipino
48411,chinese
11098,korean
18024,mexican
22540,filipino
1013,mexican
35057,british
20177,chinese
26323,greek
4227,filipino
34461,vietnamese
4540,greek
36457,korean
37262,filipino
16041,greek
25790,cajun_creole
26546,greek
5295,indian
26689,chinese
11129,italian
42373,british
15183,filipino
20054,mexican
22088,irish
26034,cajun_creole
7442,moroccan
39855,thai
16795,british
45938,mexican
21187,filipino
24985,mexican
19293,russian
35190,greek
48511,indian
24429,indian
16069,filipino
46173,indian
33861,chinese
17499,italian
29095,cajun_creole
27355,spanish
23,spanish
14299,irish
15939,japanese
26371,southern_us
1544,indian
15996,cajun_creole
28808,italian
28521,korean
22276,italian
45421,indian
1388,irish
16838,thai
4167,thai
19525,southern_us
9051,japanese
13537,indian
34265,southern_us
28948,british
11263,chinese
42791,chinese
37584,korean
49538,irish
20135,french
46558,southern_us
9349,korean
10859,greek
9623,vietnamese
3610,filipino
29537,chinese
35360,jamaican
22957,british
39629,chinese
15631,moroccan
24105,mexican
15747,british
48668,mexican
46662,greek
38318,cajun_creole
48588,british
44549,jamaican
37552,korean
19931,jamaican
23871,korean
23762,southern_us
25303,irish
11340,mexican
13980,greek
7656,mexican
47486,moroccan
22621,mexican
9479,vietnamese
13281,mexican
22624,british
27542,mexican
5778,british
48800,southern_us
744,spanish
27747,filipino
15511,korean
39843,spanish
40129,filipino
2236,italian
42882,jamaican
2860,moroccan
12167,filipino
44860,greek
38237,southern_us
27239,british
20091,british
24091,moroccan
13303,greek
17,italian
16887,italian
31862,vietnamese
14437,irish
35092,greek
47641,cajun_creole
10067,moroccan
15037,filipino
20058,italian
16841,moroccan
35002,cajun_creole
17689,japanese
13224,mexican
18356,cajun_creole
10950,italian
37642,mexican
1801,mexican
36059,mexican
5105,italian
18460,japanese
26501,chinese
31066,korean
15589,indian
5933,vietnamese
31444,thai
42571,spanish
10448,greek
11830,japanese
7223,chinese
46537,southern_us
27269,filipino
44139,british
11162,british
38781,chinese
25429,french
3987,filipino
3063,vietnamese
392,spanish
656,mexican
28508,irish
42332,irish
41775,moroccan
14167,spanish
1555,irish
24872,mexican
40323,italian
28209,korean
8772,italian
33557,jamaican
15016,british
14866,vietnamese
1638,italian
37006,thai
29914,korean
797,thai
4209,british
34027,thai
15378,mexican
25802,chinese
21683,cajun_creole
30958,italian
5558,french
29792,thai
35869,thai
24364,filipino
35401,greek
1820,spanish
22651,greek
39614,japanese
41834,indian
21043,southern_us
14615,mexican
47588,spanish
38983,mexican
31441,british
33455,korean
25078,french
14162,british
14603,british
40713,spanish
43872,irish
29222,filipino
37701,thai
33720,thai
43660,greek
44613,british
12178,british
45641,italian
42803,italian
47145,irish
21925,british
17233,french
28029,british
2601,korean
45781,southern_us
37326,spanish
46034,greek
12813,japanese
29934,spanish
29247,irish
48076,chinese
11352,british
42956,chinese
32918,cajun_creole
607,british
7801,italian
45246,southern_us
31901,korean
20449,irish
19367,brazilian
41457,greek
12159,moroccan
48164,italian
48884,mexican
33137,thai
23778,cajun_creole
17154,japanese
49078,cajun_creole
11125,greek
4280,mexican
33377,thai
15884,british
44340,russian
25351,spanish
23271,british
36191,mexican
48074,japanese
47618,chinese
20153,british
40548,indian
22858,mexican
6224,greek
31972,italian
4190,filipino
22066,british
45809,mexican
16888,cajun_creole
41177,spanish
2585,filipino
34835,british
27465,irish
32614,spanish
23845,filipino
8345,irish
15313,thai
36741,british
6845,vietnamese
24184,italian
10632,mexican
46732,greek
7328,mexican
37610,greek
39472,irish
26291,irish
30621,filipino
5188,japanese
29760,mexican
45337,russian
31663,british
3965,thai
19981,greek
23268,southern_us
39421,thai
19286,british
33493,chinese
18035,greek
19669,chinese
6073,russian
10457,irish
24605,filipino
37873,mexican
3753,british
8218,southern_us
28513,spanish
40161,mexican
35777,italian
38159,chinese
20380,greek
20309,greek
22178,british
44534,british
36812,italian
771,italian
14453,british
37861,italian
40670,chinese
33687,british
11720,chinese
41612,vietnamese
27089,vietnamese
18732,italian
46522,british
44217,korean
10202,italian
40090,mexican
9314,mexican
38428,southern_us
25439,cajun_creole
39775,indian
13463,korean
21501,thai
47894,thai
6270,korean
37860,korean
21988,jamaican
7205,spanish
12797,indian
45258,thai
30940,mexican
9264,italian
14576,indian
28890,jamaican
20128,italian
7330,mexican
20464,japanese
19619,filipino
37972,korean
41015,greek
47310,italian
27652,cajun_creole
42503,mexican
19581,moroccan
20539,italian
13159,vietnamese
45674,greek
25381,chinese
17734,mexican
15502,italian
1949,mexican
7784,chinese
23870,irish
42,moroccan
34881,vietnamese
2680,irish
10299,greek
3737,italian
42343,japanese
21785,italian
8581,greek
42710,indian
16804,italian
37626,greek
48805,chinese
2746,mexican
24899,vietnamese
25649,mexican
6723,british
34402,thai
3080,thai
26264,southern_us
37408,russian
117,filipino
34481,italian
43553,filipino
39747,british
30499,greek
19980,chinese
32277,southern_us
36165,chinese
2649,spanish
17428,mexican
31069,british
26188,thai
8944,mexican
2473,mexican
14931,indian
21552,italian
13444,british
46119,japanese
37942,irish
32162,irish
36605,moroccan
48647,british
12709,indian
1405,moroccan
34269,southern_us
31633,greek
29169,cajun_creole
10732,mexican
40433,mexican
30014,korean
48847,mexican
26587,korean
36983,french
34931,mexican
4244,mexican
16864,jamaican
17047,vietnamese
34698,mexican
44532,cajun_creole
23604,russian
27463,indian
34501,spanish
13649,british
988,spanish
27926,british
40240,cajun_creole
18053,british
22028,italian
39276,spanish
39745,spanish
30015,thai
22494,moroccan
12204,thai
43428,french
45026,vietnamese
28904,southern_us
25853,greek
25684,southern_us
31720,french
9748,thai
34476,filipino
32266,italian
46371,cajun_creole
27590,mexican
38339,japanese
18848,spanish
14586,vietnamese
32960,irish
16071,spanish
4465,french
11751,spanish
17484,mexican
12431,mexican
14316,greek
350,italian
8350,vietnamese
8150,cajun_creole
12811,cajun_creole
29552,mexican
15059,chinese
30181,vietnamese
5940,british
3558,irish
1301,british
36040,italian
17620,italian
34863,indian
22221,japanese
43531,japanese
29487,italian
38609,chinese
35173,british
21574,italian
17311,indian
24821,vietnamese
9045,moroccan
41741,japanese
37423,italian
32994,southern_us
1745,filipino
48841,mexican
44365,irish
48137,mexican
32281,greek
28754,japanese
8846,moroccan
9325,korean
23826,italian
3729,greek
32854,cajun_creole
24634,british
35683,vietnamese
41237,mexican
14264,greek
14540,italian
34479,chinese
43676,filipino
4334,brazilian
45219,italian
38586,greek
18898,moroccan
9186,french
23776,indian
12057,italian
7286,indian
17178,mexican
29828,indian
39864,vietnamese
45033,japanese
5234,british
5148,korean
17511,spanish
11619,italian
18537,thai
8098,japanese
665,moroccan
3284,greek
33577,irish
582,greek
23054,filipino
1107,greek
44356,british
11102,filipino
10639,british
32597,irish
3225,chinese
10069,indian
1725,thai
22430,mexican
11695,thai
1996,greek
4363,irish
22108,spanish
24945,japanese
18023,british
38926,greek
47046,spanish
10334,british
47439,chinese
6390,filipino
25613,southern_us
941,mexican
23577,mexican
37256,greek
23274,indian
5266,italian
15242,british
10095,brazilian
6494,chinese
18939,greek
9909,mexican
37592,russian
45816,british
5794,indian
48883,moroccan
22861,indian
30746,brazilian
43915,british
15762,british
2193,irish
22184,vietnamese
18771,italian
39251,indian
33808,british
31324,moroccan
23025,filipino
6685,italian
8806,japanese
45128,russian
47906,indian
16457,korean
41292,greek
11479,southern_us
31614,italian
12477,italian
23867,british
5114,mexican
48589,chinese
20323,indian
24453,moroccan
10894,italian
22331,filipino
39611,british
43758,greek
3677,thai
9868,southern_us
7365,korean
36795,french
47681,southern_us
9738,italian
1975,british
21202,filipino
7444,mexican
35829,british
4093,thai
14822,southern_us
21688,british
38816,spanish
27283,chinese
7176,irish
24786,mexican
34405,italian
635,filipino
7364,italian
23908,chinese
35214,chinese
49205,mexican
18914,cajun_creole
15346,irish
23098,cajun_creole
46704,british
11788,moroccan
41012,mexican
34837,irish
5497,korean
13835,italian
39134,indian
42029,british
12570,irish
27268,spanish
23854,french
45995,chinese
4377,korean
18561,vietnamese
11215,chinese
45362,thai
24466,greek
36425,british
48902,vietnamese
11196,indian
6030,mexican
37762,italian
29460,italian
45798,thai
31388,filipino
37731,italian
18867,japanese
9122,southern_us
17542,mexican
22349,italian
44970,french
35984,indian
30711,mexican
30977,italian
12105,korean
22538,greek
31376,italian
7125,italian
16878,indian
26002,spanish
35469,mexican
20587,mexican
41172,russian
46381,mexican
22031,irish
45673,filipino
6003,jamaican
9798,japanese
19125,vietnamese
1932,russian
9091,british
42088,mexican
22797,irish
30950,cajun_creole
31545,greek
31409,moroccan
32783,russian
3096,italian
40650,vietnamese
3133,filipino
12746,cajun_creole
26859,jamaican
7415,italian
25636,mexican
45735,greek
2629,mexican
18969,moroccan
24320,chinese
43959,greek
20094,spanish
47316,korean
30590,italian
4974,irish
26792,chinese
27920,southern_us
30368,southern_us
37035,french
49117,mexican
12891,italian
7148,vietnamese
22433,chinese
14863,filipino
15255,indian
18172,british
34497,cajun_creole
16484,irish
23341,indian
30034,chinese
11474,southern_us
28817,cajun_creole
32402,irish
2511,korean
12043,mexican
33713,italian
19924,spanish
768,chinese
38569,mexican
19134,russian
29710,italian
5489,chinese
1535,mexican
11779,italian
42927,chinese
19975,brazilian
44318,italian
5063,irish
20722,cajun_creole
7340,british
38333,thai
18475,italian
28125,japanese
7617,mexican
9674,filipino
41087,mexican
15430,jamaican
38896,indian
42133,italian
19220,thai
1576,japanese
4293,mexican
8292,moroccan
9704,filipino
2675,mexican
1664,indian
4488,greek
46837,french
42167,japanese
46449,filipino
26984,british
26665,british
40053,indian
10691,japanese
47916,italian
10955,greek
13514,cajun_creole
22487,cajun_creole
34831,mexican
23650,british
34852,italian
28749,italian
5536,filipino
30894,mexican
2366,southern_us
17105,moroccan
15327,chinese
41887,greek
5920,british
32376,irish
27864,southern_us
10361,moroccan
20878,greek
25461,southern_us
14051,indian
44849,southern_us
1541,mexican
908,indian
12059,greek
19464,thai
6120,indian
34498,mexican
16666,french
19118,mexican
1484,mexican
47998,spanish
30282,british
28974,southern_us
16893,italian
49223,japanese
35482,vietnamese
29500,indian
26270,chinese
21551,irish
18571,irish
4144,jamaican
8436,italian
24343,vietnamese
5706,indian
34003,thai
31332,russian
30861,italian
25779,filipino
5531,korean
9085,jamaican
14711,indian
31632,italian
38002,cajun_creole
4562,british
26604,british
21800,greek
25844,southern_us
6113,thai
48105,cajun_creole
26886,greek
30639,spanish
41040,chinese
35359,italian
40971,greek
26403,greek
45138,korean
27629,irish
16379,mexican
39698,mexican
43697,french
12935,jamaican
30260,spanish
27705,italian
30896,irish
33072,irish
18562,greek
27340,spanish
39247,japanese
35549,mexican
17226,mexican
42827,greek
48490,mexican
38311,thai
17539,greek
10841,italian
13689,mexican
5138,thai
18428,greek
47495,spanish
3844,italian
41911,french
28558,thai
37652,chinese
43320,italian
3265,greek
30471,mexican
37488,mexican
46154,southern_us
17884,southern_us
41232,mexican
18734,mexican
13743,italian
36343,indian
7030,filipino
24613,thai
38710,cajun_creole
12280,indian
29996,greek
27749,korean
8235,british
2938,cajun_creole
47824,greek
21818,japanese
10005,chinese
27040,french
48042,moroccan
18261,filipino
44149,greek
17768,greek
17698,vietnamese
1200,british
17410,mexican
12595,british
48891,british
17784,spanish
11882,southern_us
38280,moroccan
480,korean
26355,moroccan
45386,mexican
42955,british
31678,chinese
4506,russian
44155,vietnamese
11633,italian
21253,mexican
46025,italian
10314,british
46874,chinese
38432,moroccan
48935,italian
2490,greek
8591,mexican
26318,chinese
37469,italian
4102,greek
15647,french
9121,indian
7929,cajun_creole
38228,jamaican
14957,greek
18414,filipino
5231,french
33604,greek
12735,vietnamese
19523,chinese
7853,british
33163,korean
5630,cajun_creole
35049,greek
7965,mexican
39821,indian
27157,british
28318,irish
11275,french
4034,moroccan
37380,vietnamese
3470,thai
701,southern_us
37996,russian
10483,british
18610,chinese
42759,italian
11426,mexican
44136,thai
24261,chinese
8985,italian
28040,russian
31071,british
6453,filipino
48762,greek
36159,moroccan
21417,japanese
26451,greek
19979,irish
44803,greek
35560,chinese
39937,british
6593,japanese
31735,mexican
13153,japanese
1411,brazilian
31664,italian
32101,moroccan
33367,mexican
46628,moroccan
32747,italian
2377,irish
14640,irish
48493,mexican
6752,korean
17519,korean
45167,moroccan
5975,cajun_creole
28189,southern_us
37891,spanish
31530,moroccan
22880,mexican
41020,moroccan
32047,greek
30877,british
6700,mexican
34641,vietnamese
25706,greek
35164,mexican
10066,mexican
11681,greek
40920,british
43481,british
33705,mexican
46679,british
17635,french
6235,mexican
49572,thai
14373,southern_us
25511,greek
47652,mexican
24214,vietnamese
40625,vietnamese
20447,italian
13533,moroccan
10195,korean
27795,greek
23014,japanese
7561,mexican
23812,chinese
24952,italian
41557,moroccan
15847,russian
20202,greek
16301,chinese
27106,spanish
5037,british
15253,russian
22270,irish
39918,british
11398,mexican
44174,brazilian
8231,italian
34639,moroccan
33855,mexican
14041,italian
37934,irish
6104,indian
27251,greek
47206,greek
46137,filipino
31102,british
33073,indian
4661,russian
25610,japanese
31029,greek
23440,moroccan
42385,indian
45895,greek
34229,chinese
31486,japanese
47198,italian
23006,british
14166,chinese
12425,mexican
46583,greek
20880,spanish
13762,southern_us
47701,british
26679,chinese
7296,italian
8520,spanish
34428,irish
40138,greek
1967,indian
12854,mexican
12646,japanese
40178,british
16990,italian
172,irish
28381,thai
41826,irish
36860,mexican
20795,cajun_creole
6626,british
20589,british
4024,cajun_creole
34359,mexican
29651,filipino
49442,spanish
5049,cajun_creole
1337,british
29433,greek
10717,filipino
15957,thai
20499,brazilian
38018,greek
18150,british
46524,moroccan
40473,spanish
21554,indian
42695,mexican
48951,mexican
46544,mexican
8376,irish
33109,thai
41448,greek
11784,indian
36889,italian
47140,mexican
16207,mexican
4708,italian
9630,french
43778,greek
5540,greek
33015,mexican
32258,british
49287,indian
36720,indian
14956,greek
36140,southern_us
31818,moroccan
15827,greek
16331,irish
39064,british
17103,indian
42799,irish
46829,jamaican
39560,british
19496,italian
23809,greek
4056,mexican
1214,british
27520,moroccan
28815,mexican
38950,british
9720,french
16896,cajun_creole
23108,vietnamese
44539,greek
45542,british
10080,italian
10467,indian
29668,filipino
6948,british
18308,chinese
41138,british
35252,british
45559,jamaican
45169,chinese
22539,italian
14601,british
46738,southern_us
36644,mexican
18064,french
12989,indian
29125,filipino
10810,british
39796,mexican
30688,moroccan
25386,chinese
5550,indian
26998,mexican
30398,brazilian
40333,mexican
24265,italian
18953,british
24287,italian
36631,spanish
33500,spanish
9719,indian
18589,mexican
25430,spanish
48525,mexican
4337,greek
30578,southern_us
18333,british
7556,southern_us
13108,french
30208,chinese
23114,cajun_creole
46118,greek
37800,greek
3390,moroccan
7445,japanese
34030,greek
40358,chinese
40028,italian
45708,mexican
7393,vietnamese
3619,british
29848,indian
25705,mexican
25919,vietnamese
4874,greek
47709,mexican
30281,mexican
16044,irish
1353,chinese
1339,indian
48060,brazilian
12829,cajun_creole
24191,japanese
3859,italian
10744,japanese
45958,greek
9028,vietnamese
45733,british
21752,vietnamese
21085,moroccan
45884,cajun_creole
22860,vietnamese
39506,italian
25569,korean
36896,chinese
33018,filipino
15341,indian
18983,italian
5885,korean
18704,greek
31610,indian
3401,indian
35168,mexican
29209,mexican
36347,chinese
1785,british
38673,korean
49486,chinese
13583,moroccan
33926,thai
40470,korean
26337,korean
6731,british
44459,japanese
22824,korean
29264,irish
25558,chinese
23080,filipino
14670,spanish
27553,cajun_creole
17525,mexican
6077,spanish
24098,korean
2510,italian
26921,british
23088,mexican
31468,greek
32381,filipino
44835,british
32368,chinese
27208,southern_us
14242,mexican
19659,japanese
43094,korean
15760,greek
11814,italian
15262,mexican
21825,italian
39447,greek
18247,southern_us
32682,southern_us
37504,irish
20319,british
32522,british
44455,greek
49148,greek
2114,greek
31361,vietnamese
28348,spanish
22226,japanese
33911,greek
16916,southern_us
35988,italian
43563,filipino
35964,british
26651,mexican
15924,korean
48851,thai
23692,british
44971,mexican
31673,cajun_creole
11741,indian
1087,thai
36591,mexican
24651,chinese
16791,french
28578,greek
4537,indian
24876,british
31584,greek
39456,korean
39474,italian
11103,indian
17650,british
40495,indian
3434,mexican
10911,mexican
35249,vietnamese
8344,korean
47259,indian
42808,indian
39649,greek
316,irish
43351,french
32617,indian
27624,chinese
8796,british
43592,mexican
45582,southern_us
31146,italian
22025,greek
33118,chinese
7641,italian
48678,cajun_creole
36267,cajun_creole
29542,cajun_creole
15157,indian
14285,filipino
40043,italian
3532,irish
16823,thai
4961,italian
27022,mexican
41659,thai
31690,indian
41702,korean
13661,italian
8855,british
30533,greek
30909,italian
47943,indian
45916,french
33460,filipino
35100,thai
31513,greek
15005,moroccan
21308,vietnamese
14321,spanish
719,irish
45509,indian
10308,southern_us
2071,moroccan
853,russian
30255,italian
47546,italian
13974,indian
11583,greek
36373,thai
45398,italian
36622,moroccan
46510,greek
15712,mexican
36418,korean
38314,thai
27960,italian
14656,indian
3838,cajun_creole
18439,cajun_creole
15998,british
31815,indian
21879,mexican
40095,chinese
43972,mexican
23982,spanish
23836,southern_us
46159,chinese
4302,french
35145,british
30222,moroccan
30560,mexican
19781,southern_us
16250,brazilian
32866,filipino
31665,indian
47334,vietnamese
34527,mexican
5760,greek
13027,british
20855,vietnamese
8816,moroccan
45001,greek
9143,cajun_creole
19989,spanish
42673,british
30565,korean
26924,british
22404,moroccan
4272,cajun_creole
2728,italian
26853,irish
20862,chinese
25107,irish
38168,british
7053,chinese
28624,moroccan
7237,russian
18398,indian
46793,southern_us
31501,british
20617,greek
28046,korean
17167,british
30370,chinese
31984,indian
25643,irish
6394,chinese
34282,thai
47658,moroccan
24087,japanese
26732,mexican
29627,moroccan
37412,british
15435,greek
26066,italian
47869,italian
48059,southern_us
39577,filipino
41509,spanish
34606,moroccan
2021,thai
2532,vietnamese
27724,thai
8754,thai
4301,moroccan
25137,italian
24483,vietnamese
8566,italian
46526,british
42148,irish
17663,thai
25669,thai
4011,thai
19432,spanish
11439,korean
1162,vietnamese
20953,chinese
38796,filipino
30043,chinese
36182,spanish
33840,russian
43911,cajun_creole
5736,filipino
17534,jamaican
51,greek
1032,cajun_creole
32889,italian
34487,indian
49264,indian
5804,cajun_creole
9724,thai
4112,irish
16786,vietnamese
2781,indian
5785,mexican
17249,japanese
27894,moroccan
11444,mexican
35396,british
15083,mexican
36320,british
49475,chinese
32585,korean
22474,italian
3014,italian
40396,greek
36634,mexican
18543,chinese
22089,japanese
33545,cajun_creole
29049,southern_us
9681,greek
31476,japanese
46081,british
1293,irish
3830,mexican
49201,korean
4236,spanish
17185,filipino
48757,southern_us
48277,irish
19192,british
23579,japanese
867,british
919,greek
11704,indian
10939,british
6397,italian
21926,korean
41831,mexican
29221,italian
15627,moroccan
24228,mexican
31854,mexican
45533,mexican
24915,korean
6750,cajun_creole
43562,thai
37717,moroccan
8060,spanish
27317,mexican
23501,mexican
22255,spanish
27812,french
31490,indian
43951,chinese
11407,moroccan
31821,italian
32173,indian
36050,irish
18967,british
20530,mexican
21805,irish
28743,mexican
29386,jamaican
28475,indian
48106,mexican
14681,irish
49120,russian
27651,filipino
2803,mexican
27372,moroccan
25807,chinese
25050,mexican
35790,british
42729,mexican
6419,spanish
19723,vietnamese
11569,cajun_creole
10002,cajun_creole
28748,filipino
33729,southern_us
6109,korean
9245,korean
6013,chinese
4408,southern_us
3973,irish
5079,irish
43736,vietnamese
43841,french
17547,mexican
1014,british
16213,cajun_creole
27984,british
16158,chinese
13703,italian
7838,vietnamese
40922,vietnamese
15497,vietnamese
18323,irish
24432,filipino
4125,mexican
47287,mexican
27909,spanish
42533,japanese
41140,greek
12009,british
24666,vietnamese
9000,italian
33269,filipino
35110,moroccan
14557,greek
1002,irish
3870,japanese
44030,british
4669,french
18282,japanese
25388,filipino
30918,british
31096,mexican
11806,korean
35840,italian
29994,irish
16630,mexican
4862,chinese
6376,mexican
21696,italian
2875,japanese
11132,italian
22506,thai
1397,mexican
17443,spanish
21524,japanese
29622,thai
36085,vietnamese
39557,japanese
2648,korean
40347,indian
38771,greek
44395,mexican
39038,irish
24321,thai
47886,british
15905,moroccan
3533,british
36315,irish
46414,mexican
29440,irish
4754,korean
17729,thai
42372,japanese
34214,spanish
9500,chinese
25896,japanese
12995,indian
11756,chinese
22586,italian
32800,southern_us
10408,mexican
10572,cajun_creole
24046,mexican
30697,greek
46439,chinese
38885,italian
20199,jamaican
45830,british
10050,indian
20936,mexican
32765,filipino
28668,french
45215,british
6217,mexican
40777,mexican
46472,greek
2281,southern_us
38572,italian
6585,british
14684,mexican
9667,spanish
14907,cajun_creole
8693,italian
18101,british
21028,indian
18313,japanese
9982,british
6976,british
40781,japanese
46741,moroccan
3444,spanish
45802,moroccan
12432,vietnamese
6856,british
23581,british
9211,southern_us
34069,irish
22324,jamaican
26983,irish
35515,greek
